2.0,0.1,9
2.0,0.3111111111111111,10
2.0,0.5222222222222223,11
2.0,0.7333333333333333,12
2.0,0.9444444444444444,14
2.0,1.1555555555555557,16
2.0,1.3666666666666667,21
2.0,1.577777777777778,29
2.0,1.788888888888889,51
2.0,2.0,0
2.111111111111111,0.1,9
2.111111111111111,0.3111111111111111,9
2.111111111111111,0.5222222222222223,10
2.111111111111111,0.7333333333333333,11
2.111111111111111,0.9444444444444444,12
2.111111111111111,1.1555555555555557,15
2.111111111111111,1.3666666666666667,18
2.111111111111111,1.577777777777778,24
2.111111111111111,1.788888888888889,36
2.111111111111111,2.0,83
2.2222222222222223,0.1,8
2.2222222222222223,0.3111111111111111,9
2.2222222222222223,0.5222222222222223,9
2.2222222222222223,0.7333333333333333,10
2.2222222222222223,0.9444444444444444,11
2.2222222222222223,1.1555555555555557,13
2.2222222222222223,1.3666666666666667,16
2.2222222222222223,1.577777777777778,20
2.2222222222222223,1.788888888888889,28
2.2222222222222223,2.0,47
2.3333333333333335,0.1,8
2.3333333333333335,0.3111111111111111,8
2.3333333333333335,0.5222222222222223,9
2.3333333333333335,0.7333333333333333,10
2.3333333333333335,0.9444444444444444,11
2.3333333333333335,1.1555555555555557,12
2.3333333333333335,1.3666666666666667,14
2.3333333333333335,1.577777777777778,17
2.3333333333333335,1.788888888888889,23
2.3333333333333335,2.0,34
2.4444444444444446,0.1,8
2.4444444444444446,0.3111111111111111,8
2.4444444444444446,0.5222222222222223,8
2.4444444444444446,0.7333333333333333,9
2.4444444444444446,0.9444444444444444,10
2.4444444444444446,1.1555555555555557,11
2.4444444444444446,1.3666666666666667,13
2.4444444444444446,1.577777777777778,15
2.4444444444444446,1.788888888888889,19
2.4444444444444446,2.0,27
2.5555555555555554,0.1,7
2.5555555555555554,0.3111111111111111,7
2.5555555555555554,0.5222222222222223,8
2.5555555555555554,0.7333333333333333,8
2.5555555555555554,0.9444444444444444,9
2.5555555555555554,1.1555555555555557,10
2.5555555555555554,1.3666666666666667,12
2.5555555555555554,1.577777777777778,14
2.5555555555555554,1.788888888888889,17
2.5555555555555554,2.0,22
2.6666666666666665,0.1,7
2.6666666666666665,0.3111111111111111,7
2.6666666666666665,0.5222222222222223,7
2.6666666666666665,0.7333333333333333,8
2.6666666666666665,0.9444444444444444,9
2.6666666666666665,1.1555555555555557,10
2.6666666666666665,1.3666666666666667,11
2.6666666666666665,1.577777777777778,13
2.6666666666666665,1.788888888888889,15
2.6666666666666665,2.0,19
2.7777777777777777,0.1,7
2.7777777777777777,0.3111111111111111,7
2.7777777777777777,0.5222222222222223,7
2.7777777777777777,0.7333333333333333,8
2.7777777777777777,0.9444444444444444,8
2.7777777777777777,1.1555555555555557,9
2.7777777777777777,1.3666666666666667,10
2.7777777777777777,1.577777777777778,12
2.7777777777777777,1.788888888888889,14
2.7777777777777777,2.0,16
2.888888888888889,0.1,6
2.888888888888889,0.3111111111111111,7
2.888888888888889,0.5222222222222223,7
2.888888888888889,0.7333333333333333,7
2.888888888888889,0.9444444444444444,8
2.888888888888889,1.1555555555555557,9
2.888888888888889,1.3666666666666667,9
2.888888888888889,1.577777777777778,11
2.888888888888889,1.788888888888889,12
2.888888888888889,2.0,15
3.0,0.1,6
3.0,0.3111111111111111,6
3.0,0.5222222222222223,7
3.0,0.7333333333333333,7
3.0,0.9444444444444444,7
3.0,1.1555555555555557,8
3.0,1.3666666666666667,9
3.0,1.577777777777778,10
3.0,1.788888888888889,11
3.0,2.0,13
